"Price","Bedrooms","Bathrooms","Area","location"
-0.112346827640577,-0.425427985824988,0.520452062889877,0.321280272410398,"US"
-0.288728627311491,-0.425427985824988,-0.402852424356873,-0.737945906263868,"US"
-0.333954729791212,0.581083940498451,-0.402852424356873,-0.679872501873233,"US"
-0.32943211954324,-0.425427985824988,-1.32615691160362,-0.723223071347933,"US"
-0.107824217392604,0.581083940498451,0.520452062889877,0.879930063942849,"US"
-0.334045181996172,-0.425427985824988,-0.402852424356873,-0.57108711054993,"US"
-0.397361725467782,-2.43845183847187,-1.32615691160362,-1.13300864317481,"US"
-0.193753812104075,-0.425427985824988,-0.402852424356873,-0.168662956181019,"US"
-0.20279903260002,-0.425427985824988,0.520452062889877,0.319644401864183,"US"
-0.279692452036042,-1.43193991214843,-0.402852424356873,-0.288899441327828,"US"
-0.389130574816473,-0.425427985824988,-1.32615691160362,-0.880266643784581,"US"
-0.218175907443125,0.581083940498451,-0.402852424356873,-0.274176606411892,"US"
-0.271343713518286,-0.425427985824988,-0.402852424356873,-0.508106094520649,"US"
-0.286015061162707,0.581083940498451,-0.402852424356873,-0.522010994163477,"US"
-0.315864288799324,0.581083940498451,-0.402852424356873,-0.430402243575433,"US"
-0.39283911521981,0.581083940498451,-0.402852424356873,-0.665149666957297,"US"
-0.288728627311491,0.581083940498451,-0.402852424356873,-0.503198482882004,"US"
-0.324999961500227,-0.425427985824988,0.520452062889877,0.0186442213606077,"US"
-0.324909509295268,-0.425427985824988,-0.402852424356873,-0.579266463281005,"US"
-0.180801960875933,0.581083940498451,-0.402852424356873,0.322098207683506,"US"
-0.275160796567574,-0.425427985824988,-0.402852424356873,-0.338793492987388,"US"
-0.311350723771847,-1.43193991214843,-1.32615691160362,-0.982508552923023,"US"
-0.297864300012394,-0.425427985824988,-0.402852424356873,-0.796837245927611,"US"
-0.284296469268478,-0.425427985824988,0.520452062889877,-0.593989298196941,"US"
-0.379180832270934,-0.425427985824988,-1.32615691160362,-0.768209511368847,"US"
-0.0942563866486879,-0.425427985824988,-0.402852424356873,0.65336199329206,"US"
-0.180185981360159,0.581083940498451,0.520452062889877,0.339274848418764,"US"
-0.220889473591908,-0.425427985824988,-0.402852424356873,0.182231275982116,"US"
-0.306819068303379,-0.425427985824988,-0.402852424356873,-0.908076443070237,"US"
-0.0984081428563264,0.581083940498451,0.520452062889877,0.223945974910601,"US"
-0.234547756540784,0.581083940498451,-0.402852424356873,-0.303622276243764,"US"
-0.22541208383988,-0.425427985824988,-0.402852424356873,-0.547366987629811,"US"
-0.272447230418791,-0.425427985824988,-0.402852424356873,-0.243913001306913,"US"
-0.166708602821202,0.581083940498451,-0.402852424356873,-0.158847732903729,"US"
-0.180276433565118,-0.425427985824988,-0.402852424356873,-0.386233738827625,"US"
-0.22550253604484,-0.425427985824988,-0.402852424356873,-0.441853337398938,"US"
-0.333955634313262,0.581083940498451,-0.402852424356873,-0.364967421726829,"US"
-0.36516074050222,-1.43193991214843,-1.32615691160362,-0.662695861137974,"US"
-0.324999961500227,-0.425427985824988,-0.402852424356873,-0.587445816012081,"US"
-0.252547745327713,-0.425427985824988,0.520452062889877,-0.109771616517276,"US"
-0.198276422352048,0.581083940498451,-0.402852424356873,0.0938942664865016,"US"
-0.334045181996172,-0.425427985824988,-1.32615691160362,-0.684780113511878,"US"
-0.28881907951645,-0.425427985824988,-0.402852424356873,-0.698685013154706,"US"
0.207853977915852,0.581083940498451,0.520452062889877,1.30607434123188,"US"
-0.352045170783101,-0.425427985824988,-0.402852424356873,-0.921163407439958,"US"
-0.26611557607163,-0.425427985824988,-0.402852424356873,-0.659424120045544,"US"
-0.248115587284701,0.581083940498451,-0.402852424356873,-0.455758237041766,"US"
-0.311341678551351,-0.425427985824988,-0.402852424356873,-0.803380728112472,"US"
0.0459445310384489,0.581083940498451,1.44375655013663,1.02879428364842,"US"
-0.320386899047296,-0.425427985824988,-1.32615691160362,-0.744489388448729,"US"
-0.234457304335825,-0.425427985824988,-0.402852424356873,-0.480296295234993,"US"
-0.338567792244144,0.581083940498451,-0.402852424356873,-0.0108014484712638,"US"
-0.302386910260367,-0.425427985824988,-1.32615691160362,-0.848367168133386,"US"
-0.271542708369196,1.58759586682189,0.520452062889877,0.349908006969162,"US"
0.249461992197196,1.58759586682189,1.44375655013663,1.41976734419383,"US"
-0.234502530438304,-0.425427985824988,-0.402852424356873,-0.590717557104511,"US"
-0.297864300012394,-0.425427985824988,-0.402852424356873,-0.487657712692961,"US"
-0.211934705300923,0.581083940498451,1.44375655013663,0.0440002148269415,"US"
-0.180276433565118,0.581083940498451,0.520452062889877,-0.024706348114092,"US"
-0.107914669597564,-0.425427985824988,-0.402852424356873,-0.129402063071857,"US"
-0.22541208383988,-0.425427985824988,-0.402852424356873,-0.315891305340377,"US"
-0.272899491443588,0.581083940498451,1.44375655013663,0.816949047913568,"US"
-0.198366874557007,-0.425427985824988,-0.402852424356873,-0.368239162819259,"US"
-0.344808994386345,-0.425427985824988,-1.32615691160362,-0.71422578334375,"US"
-0.338477340039184,-0.425427985824988,-1.32615691160362,-0.880266643784581,"US"
0.3625272483965,2.59410779314533,3.29036552463013,0.827582206463966,"US"
-0.171140760864215,-0.425427985824988,0.520452062889877,-0.364967421726829,"US"
-0.424406934750655,-1.43193991214843,-1.32615691160362,-0.921163407439958,"US"
-0.20279903260002,0.581083940498451,2.36706103738338,-0.593989298196941,"US"
-0.297773847807435,0.581083940498451,0.520452062889877,-0.38786960937384,"US"
-0.184708591608131,-0.425427985824988,-0.402852424356873,-0.0770542055929746,"US"
-0.252638197532673,-0.425427985824988,-0.402852424356873,-0.397684832651131,"US"
-0.28881907951645,0.581083940498451,0.520452062889877,0.551120084153617,"US"
-0.217271385393531,-0.425427985824988,-0.402852424356873,-0.495837065424036,"US"
-0.22541208383988,-0.425427985824988,-0.402852424356873,-0.357606004268861,"US"
-0.250829153433484,-0.425427985824988,0.520452062889877,-0.58417407491965,"US"
0.0910801813132111,0.581083940498451,0.520452062889877,0.834125688648827,"US"
-0.216366863343936,-0.425427985824988,-0.402852424356873,-0.0770542055929746,"US"
-0.134960783402487,0.581083940498451,0.520452062889877,0.023551832999253,"US"
-0.343271306902035,0.581083940498451,-0.402852424356873,0.102891554490685,"US"
-0.256839702453039,-0.425427985824988,-0.402852424356873,-0.548184922902919,"US"
-0.216457315548896,-0.425427985824988,-0.402852424356873,-0.0966846521475556,"US"
-0.180276433565118,-0.425427985824988,-0.402852424356873,0.0063751922639946,"US"
-0.184708591608131,-0.425427985824988,-0.402852424356873,-0.396866897378023,"US"
-0.0445076739209942,-0.425427985824988,0.520452062889877,0.286109055666774,"US"
-0.153140772077285,-0.425427985824988,-0.402852424356873,-0.297896729332011,"US"
-0.217271385393531,0.581083940498451,0.520452062889877,-0.221010813659902,"US"
-0.291532645665233,-1.43193991214843,-1.32615691160362,-0.515467511978617,"US"
-0.293251237559463,-1.43193991214843,0.520452062889877,-0.796837245927611,"US"
-0.0906382984503102,0.581083940498451,0.520452062889877,0.328641689868366,"US"
-0.220889473591908,-0.425427985824988,-1.32615691160362,-0.678236631327018,"US"
-0.216457315548896,-0.425427985824988,0.520452062889877,0.0440002148269415,"US"
-0.337663270194549,-0.425427985824988,-0.402852424356873,-0.400138638470454,"US"
-0.234547756540784,-0.425427985824988,0.520452062889877,-0.246366807126236,"US"
-0.0761659456567993,1.58759586682189,0.520452062889877,0.356451489154022,"US"
-0.248025135079741,-0.425427985824988,-0.402852424356873,-0.539187634898736,"US"
-0.16218599257323,-0.425427985824988,-0.402852424356873,0.00310345117156443,"US"
0.0459445310384489,-0.425427985824988,0.520452062889877,0.895470834131892,"US"
-0.286919583212302,-0.425427985824988,-0.402852424356873,-0.811560080843547,"US"
-0.216457315548896,-0.425427985824988,-0.402852424356873,-0.538369699625628,"US"
-0.28881907951645,-0.425427985824988,-0.402852424356873,-0.618527356390167,"US"
-0.0987789968966601,0.581083940498451,0.520452062889877,0.145424188692277,"US"
-0.270638186319602,-0.425427985824988,-0.402852424356873,0.138880706507416,"US"
-0.347522560535129,-0.425427985824988,-0.402852424356873,-0.549820793449134,"US"
-0.342999950287157,-1.43193991214843,-0.402852424356873,-0.885992190696333,"US"
-0.361180843484005,-0.425427985824988,-0.402852424356873,-0.765755705549525,"US"
-0.279683406815546,-0.425427985824988,-0.402852424356873,-0.57108711054993,"US"
-0.0580755046649107,-0.425427985824988,0.520452062889877,0.714707138775126,"US"
-0.342999950287157,-0.425427985824988,-0.402852424356873,-0.757576352818449,"US"
-0.297773847807435,-0.425427985824988,-0.402852424356873,-0.155575991811299,"US"
-0.333954729791212,-0.425427985824988,-1.32615691160362,-0.900715025612269,"US"
-0.277874362716357,-0.425427985824988,0.520452062889877,-0.297896729332011,"US"
-0.198276422352048,-0.425427985824988,-0.402852424356873,-0.440217466852723,"US"
-0.216457315548896,-0.425427985824988,-0.402852424356873,-0.316709240613484,"US"
-0.238979914583797,-0.425427985824988,-0.402852424356873,-0.593989298196941,"US"
-0.0942563866486879,-0.425427985824988,0.520452062889877,0.714707138775126,"US"
-0.248115587284701,-0.425427985824988,-0.402852424356873,-0.333885881348743,"US"
-0.275160796567574,-1.43193991214843,-1.32615691160362,-1.02913086349015,"US"
-0.377371788171745,-0.425427985824988,-1.32615691160362,-0.743671453175621,"US"
0.0803163689230373,-0.425427985824988,-0.402852424356873,-0.414043538113282,"US"
-0.22550253604484,0.581083940498451,-0.402852424356873,-0.319163046432807,"US"
-0.216457315548896,-0.425427985824988,-0.402852424356873,-0.420587020298142,"US"
-0.0454121959705886,0.581083940498451,-0.402852424356873,0.26075306220044,"US"
1.35750150295037,0.581083940498451,2.36706103738338,1.79192789345776,"US"
-0.130437268632465,-0.425427985824988,-0.402852424356873,0.00473932171777951,"US"
-0.336216034915198,0.581083940498451,-0.402852424356873,-0.848367168133386,"US"
-0.153140772077285,0.581083940498451,0.520452062889877,0.0709920788394904,"US"
-0.153050319872326,0.581083940498451,0.520452062889877,0.549484213607402,"US"
-0.415361714254711,-0.425427985824988,-0.402852424356873,-0.791111699015858,"US"
-0.180185981360159,-0.425427985824988,0.520452062889877,0.30083189058271,"US"
-0.361090391279045,1.58759586682189,-0.402852424356873,0.230489457095461,"US"
-0.15395484192192,-0.425427985824988,-0.402852424356873,0.932277921421732,"US"
-0.284206017063519,-1.43193991214843,-0.402852424356873,-0.854092715045139,"US"
-0.202256319370263,-0.425427985824988,-0.402852424356873,0.0971660075789317,"US"
-0.327623075444051,-1.43193991214843,-0.402852424356873,-0.315891305340377,"US"
-0.0947086476734851,0.581083940498451,0.520452062889877,0.441516757557207,"US"
0.0531807074352044,1.58759586682189,-0.402852424356873,0.231307392368569,"US"
-0.126005110589452,-0.425427985824988,0.520452062889877,-0.448396819583799,"US"
-0.0218946226811334,0.581083940498451,0.520452062889877,0.0219159624530379,"US"
-0.334859251840807,-2.43845183847187,-1.32615691160362,-1.33013104399373,"US"
0.160818831336942,0.581083940498451,0.520452062889877,0.740063132241459,"US"
-0.0128494021851891,0.581083940498451,0.520452062889877,-0.0852335583240501,"US"
-0.026507685134065,-1.43193991214843,-0.402852424356873,-0.553092534541564,"US"
-0.157572930120298,-1.43193991214843,-1.32615691160362,-0.914619925255097,"US"
-0.0770704677063937,-0.425427985824988,0.520452062889877,-0.436945725760293,"US"
-0.207321642847992,-1.43193991214843,-1.32615691160362,-1.15018528391007,"US"
-0.157572930120298,0.581083940498451,-0.402852424356873,-0.453304431222444,"US"
-0.248115587284701,-0.425427985824988,-0.402852424356873,-0.312619564247947,"US"
-0.189231201856103,0.581083940498451,-0.402852424356873,-0.639793673490963,"US"
0.30735140337124,0.581083940498451,1.44375655013663,1.53264241188267,"US"
-0.22550253604484,-1.43193991214843,-1.32615691160362,-0.888445996515656,"US"
0.144537434444242,0.581083940498451,0.520452062889877,0.142152447599846,"US"
-0.0761659456567993,-0.425427985824988,-0.402852424356873,-0.389505479920056,"US"
-0.0084624702446561,-0.425427985824988,0.520452062889877,0.633731546737479,"US"
-0.190135723905698,-0.425427985824988,-1.32615691160362,-0.87372316159972,"US"
-0.193753812104075,-1.43193991214843,-1.32615691160362,-1.01604389912043,"US"
0.077602802774254,0.581083940498451,0.520452062889877,0.101255683944469,"US"
-0.00832679193721697,0.581083940498451,0.520452062889877,0.227217716003031,"US"
-0.284206017063519,-0.425427985824988,-0.402852424356873,-0.754304611726019,"US"
-0.347613012740088,-1.43193991214843,-1.32615691160362,-0.96042430054912,"US"
-0.280587928865141,-2.43845183847187,-1.32615691160362,-1.44137024113635,"US"
-0.20279903260002,-0.425427985824988,-0.402852424356873,-0.0279780892065221,"US"
-0.189231201856103,0.581083940498451,0.520452062889877,0.79322892499345,"US"
0.0703666263774985,-0.425427985824988,-0.402852424356873,-0.248820612945558,"US"
0.0513716633360155,-0.425427985824988,-0.402852424356873,-0.511377835613079,"US"
0.181622838477614,1.58759586682189,1.44375655013663,1.05578614766097,"US"
-0.112346827640577,-0.425427985824988,-0.402852424356873,-0.044336794668673,"US"
-0.248025135079741,-0.425427985824988,-0.402852424356873,-0.76739157609574,"US"
0.113783684758031,0.581083940498451,1.44375655013663,1.09995465240878,"US"
0.633883863274829,3.60061971946877,3.29036552463013,3.60856213502961,"US"
-0.0852111661527436,-0.425427985824988,0.520452062889877,-0.47129900723081,"US"
-0.166618150616242,-0.425427985824988,-0.402852424356873,-0.639793673490963,"US"
-0.283301495013924,-0.425427985824988,-0.402852424356873,-0.710136106978212,"US"
-0.0626885671178423,-0.425427985824988,-0.402852424356873,0.0799893668436733,"US"
-0.180185981360159,-1.43193991214843,-0.402852424356873,-0.926071019078603,"US"
-0.268829142220413,-0.425427985824988,-1.32615691160362,-0.747761129541159,"US"
-0.107914669597564,0.581083940498451,0.520452062889877,-0.0901411699626953,"US"
-0.118768934192697,-0.425427985824988,-0.402852424356873,0.134791030141879,"US"
-0.202889484804979,-1.43193991214843,-1.32615691160362,-0.389505479920056,"US"
-0.135050331085397,-0.425427985824988,-0.402852424356873,-0.634886061852318,"US"
0.158919335032793,0.581083940498451,1.44375655013663,1.12940032224065,"US"
0.0910801813132111,0.581083940498451,0.520452062889877,0.124975806864588,"US"
-0.135864400930032,-0.425427985824988,-0.402852424356873,-0.525282735255907,"US"
-0.222698517691097,-1.43193991214843,-1.32615691160362,-0.993141711473421,"US"
-0.000186093490867085,-0.425427985824988,-0.402852424356873,-0.260271706769064,"US"
-0.105110651243821,-1.43193991214843,-1.32615691160362,-0.605440392020447,"US"
-0.257070355575686,-1.43193991214843,-1.32615691160362,-0.894989478700516,"US"
0.25850721269314,0.581083940498451,0.520452062889877,0.322098207683506,"US"
-0.32943211954324,-1.43193991214843,-0.402852424356873,-0.901532960885377,"US"
0.0450400089888545,-0.425427985824988,0.520452062889877,-0.422222890844357,"US"
0.144537434444242,-0.425427985824988,-0.402852424356873,-0.335521751894958,"US"
-0.155311624996312,-0.425427985824988,-1.32615691160362,-0.430402243575433,"US"
-0.135050331085397,-0.425427985824988,-0.402852424356873,-0.529372411621445,"US"
-0.185613113657725,-0.425427985824988,-0.402852424356873,-0.823011174667053,"US"
0.162627875436131,0.581083940498451,1.44375655013663,1.21691939646316,"US"
-0.193753812104075,-0.425427985824988,-0.402852424356873,-0.602986586201124,"US"
-0.126819180434087,0.581083940498451,0.520452062889877,-0.316709240613484,"US"
-0.271542708369196,-2.43845183847187,-1.32615691160362,-1.11092439080091,"US"
-0.198276422352048,-0.425427985824988,-0.402852424356873,-0.167027085634804,"US"
-0.0445981261259536,0.581083940498451,-0.402852424356873,0.0202800919068228,"US"
-0.0898242286056752,0.581083940498451,1.44375655013663,1.51955544751295,"US"
-0.0969699527974712,-0.425427985824988,0.520452062889877,-0.116315098702137,"US"
-0.184708591608131,-0.425427985824988,-0.402852424356873,-0.552274599268456,"US"
-0.338567792244144,-2.43845183847187,-2.24946139885037,-1.41192457130448,"US"
1.35750150295037,0.581083940498451,1.44375655013663,3.90956231553318,"US"
0.0685575822783097,-0.425427985824988,0.520452062889877,0.246848162557612,"US"
-0.181090503409753,0.581083940498451,-0.402852424356873,-0.798473116473826,"US"
-0.054457416466533,0.581083940498451,-0.402852424356873,0.184685081801439,"US"
0.104738464262087,-0.425427985824988,-0.402852424356873,0.110252971948652,"US"
-0.208226164897586,-1.43193991214843,-1.32615691160362,-0.994777582019636,"US"
-0.121392048136521,-0.425427985824988,0.520452062889877,-0.17520643836588,"US"
-0.135864400930032,-0.425427985824988,-0.402852424356873,-0.548184922902919,"US"
-0.134959878880437,-0.425427985824988,0.520452062889877,0.00964693335642476,"US"
0.204235889717474,0.581083940498451,1.44375655013663,0.377717806254818,"US"
0.168055007733697,2.59410779314533,1.44375655013663,1.40668037982411,"US"
-0.198366874557007,-0.425427985824988,-1.32615691160362,-0.898261219792946,"US"
0.000627976353767923,2.59410779314533,0.520452062889877,0.714707138775126,"US"
-0.257160807780645,-2.43845183847187,-1.32615691160362,-1.24833751668297,"US"
-0.202889484804979,0.581083940498451,0.520452062889877,0.223945974910601,"US"
-0.20279903260002,-0.425427985824988,-1.32615691160362,-0.899897090339162,"US"
-0.20279903260002,-0.425427985824988,-0.402852424356873,-0.113043357609706,"US"
-0.22550253604484,-0.425427985824988,0.520452062889877,-0.0827797525047274,"US"
-0.00380418168924481,-0.425427985824988,-0.402852424356873,0.189592693440084,"US"
-0.0725478574584216,-0.425427985824988,-0.402852424356873,-0.345336975172248,"US"
0.0910801813132111,3.60061971946877,1.44375655013663,2.57060227345614,"US"
-0.157572930120298,-1.43193991214843,-1.32615691160362,-1.21562010575867,"US"
0.000718428558727346,-0.425427985824988,0.520452062889877,0.305739502221355,"US"
1.04091878559232,0.581083940498451,3.29036552463013,3.07690420750971,"US"
-0.00380418168924481,0.581083940498451,-0.402852424356873,0.439880887010992,"US"
-0.243502524831769,-1.43193991214843,-1.32615691160362,-0.796837245927611,"US"
0.0857435012206039,0.581083940498451,0.520452062889877,-0.203834172924644,"US"
-0.0273217549787,0.581083940498451,0.520452062889877,0.0660844672008451,"US"
-0.219532690517517,-1.43193991214843,-0.402852424356873,-0.948973206725614,"US"
-0.0716433354088272,-1.43193991214843,1.44375655013663,-0.286445635508505,"US"
-0.0128494021851891,-0.425427985824988,0.520452062889877,-0.100774328513093,"US"
-0.204155815674411,-0.425427985824988,-0.402852424356873,-0.0901411699626953,"US"
-0.0897337764007158,-1.43193991214843,-0.402852424356873,-0.692141530969846,"US"
-0.270728638524561,-1.43193991214843,-0.402852424356873,-0.914619925255097,"US"
-0.293251237559463,0.581083940498451,0.520452062889877,0.237032939280321,"US"
0.14978366233189,0.581083940498451,0.520452062889877,0.256663385834902,"US"
-0.00380418168924481,-0.425427985824988,0.520452062889877,0.289380796759204,"US"
0.000717524036677783,0.581083940498451,0.520452062889877,0.00146758062534935,"US"
-0.0942563866486879,-0.425427985824988,-0.402852424356873,-0.430402243575433,"US"
-0.397361725467782,-3.44496376479531,-2.24946139885037,-1.37102780764911,"US"
0.181532386272654,-0.425427985824988,-0.402852424356873,-0.103228134332416,"US"
-0.182311608176706,-0.425427985824988,-0.402852424356873,-0.639793673490963,"US"
-0.00380418168924481,-0.425427985824988,0.520452062889877,-0.203016237651536,"US"
-0.180185981360159,0.581083940498451,-0.402852424356873,-0.194836884920461,"US"
-0.0996835189462545,-0.425427985824988,-0.402852424356873,-0.452486495949336,"US"
-0.271542708369196,-2.43845183847187,-0.402852424356873,0.674628310392856,"US"
-0.0761659456567993,-0.425427985824988,0.520452062889877,-0.350244586810894,"US"
-0.116869437888549,0.581083940498451,-0.402852424356873,-0.569451240003715,"US"
-0.126005110589452,-0.425427985824988,-0.402852424356873,-0.0377933124838126,"US"
-0.0716433354088272,-0.425427985824988,-0.402852424356873,0.248484033103827,"US"
-0.16218599257323,-0.425427985824988,-0.402852424356873,0.585473365624134,"US"
-0.157572930120298,-0.425427985824988,-0.402852424356873,-0.649608896768254,"US"
0.144537434444242,-0.425427985824988,0.520452062889877,-0.0361574419375976,"US"
-0.0218946226811334,0.581083940498451,-0.402852424356873,-0.12858412779875,"US"
0.751471729722105,0.581083940498451,0.520452062889877,1.11549542259782,"US"
0.724336068234272,0.581083940498451,3.29036552463013,4.1500352858268,"US"
0.3495925830873,1.58759586682189,1.44375655013663,1.42058527946693,"US"
-0.229934694087853,-0.425427985824988,-0.402852424356873,-0.502380547608896,"US"
0.0142862593026438,0.581083940498451,1.44375655013663,-0.183385791096955,"US"
-0.144909621425976,-0.425427985824988,-0.402852424356873,0.0718100141125979,"US"
-0.20279903260002,0.581083940498451,0.520452062889877,0.145424188692277,"US"
-0.270728638524561,-0.425427985824988,-0.402852424356873,-0.888445996515656,"US"
-0.107824217392604,-0.425427985824988,-0.402852424356873,-0.744489388448729,"US"
-0.0309398431770777,-0.425427985824988,0.520452062889877,0.121704065772158,"US"
-0.0625981149128828,1.58759586682189,0.520452062889877,0.361359100792668,"US"
-0.180276433565118,-0.425427985824988,0.520452062889877,-0.109771616517276,"US"
-0.0852111661527436,-0.425427985824988,-0.402852424356873,-0.219374943113687,"US"
0.0459445310384489,0.581083940498451,1.44375655013663,0.90937573377472,"US"
0.0639445198253781,0.581083940498451,0.520452062889877,0.40389173499426,"US"
-0.0535528944169385,-0.425427985824988,-0.402852424356873,-0.015709060109909,"US"
-0.0898242286056752,-0.425427985824988,0.520452062889877,-0.37805438609655,"US"
-0.0907287506552696,-0.425427985824988,-0.402852424356873,-0.476206618869455,"US"
